Timestamp,Open_gold,High_gold,Low_gold,Close_gold,Volume_gold,Ticker_gold,Close_rolling_3h_gold,Volume_rolling_3h_gold,Close_rolling_6h_gold,Volume_rolling_6h_gold,Close_rolling_1d_gold,Volume_rolling_1d_gold,Close_rolling_3d_gold,Volume_rolling_3d_gold,Close_rolling_1w_gold,Volume_rolling_1w_gold,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Ticker_sp500,Close_rolling_3h_sp500,Volume_rolling_3h_sp500,Close_rolling_6h_sp500,Volume_rolling_6h_sp500,Close_rolling_1d_sp500,Volume_rolling_1d_sp500,Close_rolling_3d_sp500,Volume_rolling_3d_sp500,Close_rolling_1w_sp500,Volume_rolling_1w_sp500,Open,High,Low,Close,Volume,Ticker,Close_rolling_3h,Volume_rolling_3h,Close_rolling_6h,Volume_rolling_6h,Close_rolling_1d,Volume_rolling_1d,Close_rolling_3d,Volume_rolling_3d,Close_rolling_1w,Volume_rolling_1w
2022-11-11 17:30:00+00:00,164.27000427246094,164.5,164.19000244140625,164.39939880371094,673625,GLD,164.17313130696616,673499.0,163.89823404947916,806062.5,,,,,,,3967.469970703125,3985.570068359375,3961.530029296875,3985.429931640625,282971000,^GSPC,3968.2967122395835,335679243.3333333,3963.36669921875,308249288.3333333,,,,,,,16810.38671875,16911.982421875,16790.970703125,16911.982421875,0,BTC-USD,16859.792317708332,0.0,17154.302083333332,2251434.6666666665,,,,,,
2022-11-11 18:30:00+00:00,164.38999938964844,164.50999450683594,164.125,164.50999450683594,316512,GLD,164.3964640299479,495466.0,164.11489868164062,772333.1666666666,,,,,,,3985.449951171875,3996.610107421875,3980.909912109375,3996.330078125,293246000,^GSPC,3983.0433756510415,296931000.0,3972.356730143229,303684288.3333333,,,,,,,16907.033203125,16996.828125,16833.34375,16839.4140625,0,BTC-USD,16852.720703125,0.0,17053.286783854168,2251434.6666666665,,,,,,
2022-11-11 19:30:00+00:00,164.5,164.5800018310547,164.33999633789062,164.4499969482422,313472,GLD,164.45313008626303,434536.3333333333,164.27989705403647,648985.1666666666,,,,,,,3996.139892578125,4001.47998046875,3981.929931640625,3993.93994140625,344296000,^GSPC,3991.8999837239585,306837666.6666667,3978.9567057291665,274096621.6666667,,,,,,,16838.03125,16838.603515625,16744.421875,16824.505859375,0,BTC-USD,16858.634114583332,0.0,16859.038411458332,2251434.6666666665,,,,,,
2022-11-11 20:30:00+00:00,164.4499969482422,164.5780029296875,164.3300018310547,164.5399932861328,480488,GLD,164.49999491373697,370157.3333333333,164.33656311035156,521828.1666666667,,,,,,,3993.949951171875,4001.280029296875,3988.080078125,3992.2099609375,428317000,^GSPC,3994.1599934895835,355286333.3333333,3981.2283528645835,345482788.3333333,,,,,,,16831.876953125,16831.876953125,16630.072265625,16671.8984375,0,BTC-USD,16778.606119791668,0.0,16819.19921875,0.0,,,,,,
2022-11-14 14:30:00+00:00,164.1999969482422,165.24000549316406,164.14999389648438,164.80499267578125,1623887,GLD,164.59832763671875,805949.0,164.49739583333334,650707.5,,,,,,,3977.969970703125,3996.47998046875,3966.389892578125,3986.2900390625,0,^GSPC,3990.8133138020835,257537666.66666666,3986.9283447265625,277234333.3333333,,,,,,,16760.822265625,16779.056640625,16541.607421875,16605.904296875,2153172992,BTC-USD,16700.76953125,717724330.6666666,16776.7451171875,358862165.3333333,,,,,,
2022-11-14 15:30:00+00:00,164.80999755859375,164.94000244140625,164.42999267578125,164.57000732421875,918614,GLD,164.6383310953776,1007663.0,164.5457305908203,721099.6666666666,,,,,,,3986.260009765625,3995.050048828125,3971.389892578125,3975.510009765625,323751743,^GSPC,3984.6700032552085,250689581.0,3988.2849934895835,278763623.8333333,,,,,,,16611.166015625,16655.06640625,16511.2578125,16594.169921875,776724480,BTC-USD,16623.990885416668,976632490.6666666,16741.3125,488316245.3333333,,,,,,
2022-11-14 16:30:00+00:00,164.55999755859375,164.94000244140625,164.5399932861328,164.90890502929688,1193541,GLD,164.76130167643228,1245347.3333333333,164.63064829508463,807752.3333333334,,,,,,,3975.409912109375,3993.669921875,3973.6298828125,3991.610107421875,266690390,^GSPC,3984.4700520833335,196814044.33333334,3989.3150227864585,276050188.8333333,,,,,,,16592.548828125,16602.751953125,16425.591796875,16460.392578125,651116544,BTC-USD,16553.488932291668,1193671338.6666667,16666.047526041668,596835669.3333334,,,,,,
2022-11-14 17:30:00+00:00,164.88499450683594,165.10000610351562,164.72999572753906,165.0800018310547,685933,GLD,164.85297139485678,932696.0,164.72564951578775,869322.5,,,,,,,3991.550048828125,4008.110107421875,3991.199951171875,4007.360107421875,219823000,^GSPC,3991.493408203125,270088377.6666667,3991.153361002604,263813022.16666666,,,,,,,16465.306640625,16572.037109375,16465.306640625,16562.873046875,537247744,BTC-USD,16539.145182291668,655029589.3333334,16619.957356770832,686376960.0,,,,,,
2022-11-14 18:30:00+00:00,165.06500244140625,165.1199951171875,164.88999938964844,164.97999572753906,391966,GLD,164.98963419596353,757146.6666666666,164.81398264567056,882404.8333333334,,,,,,,4007.360107421875,4008.969970703125,3999.81005859375,4005.02001953125,230084000,^GSPC,4001.330078125,238865796.66666666,3993.000040690104,244777688.83333334,,,,,,,16567.41015625,16622.328125,16543.712890625,16615.505859375,204517376,BTC-USD,16546.257161458332,464293888.0,16585.1240234375,720463189.3333334,,,,,,
2022-11-14 19:30:00+00:00,165.0,165.16000366210938,164.8800048828125,164.94580078125,545490,GLD,165.0019327799479,541129.6666666666,164.8816172281901,893238.5,,,,,,,4005.0400390625,4005.8798828125,3982.14990234375,3986.010009765625,279519000,^GSPC,3999.46337890625,243142000.0,3991.9667154947915,219978022.16666666,,,,,,,16611.1484375,16616.158203125,16297.0947265625,16297.0947265625,381067264,BTC-USD,16491.824544270832,374277461.3333333,16522.65673828125,783974400.0,,,,,,
2022-11-14 20:30:00+00:00,164.9600067138672,165.02499389648438,164.875,164.94000244140625,629656,GLD,164.95526631673178,522370.6666666667,164.90411885579428,727533.3333333334,,,,,,,3986.010009765625,3986.3798828125,3956.39990234375,3957.35009765625,399795000,^GSPC,3982.7933756510415,303132666.6666667,3987.1433919270835,286610522.1666667,,,,,,,16296.0068359375,16351.9140625,16267.33203125,16270.5732421875,946040832,BTC-USD,16394.391276041668,510541824.0,16466.768229166668,582785706.6666666,,,,,,
2022-11-15 14:30:00+00:00,165.27000427246094,165.36000061035156,164.5800018310547,164.92999267578125,2331305,GLD,164.9385986328125,1168817.0,164.96411641438803,962981.8333333334,,,,,,,4006.409912109375,4028.840087890625,4006.409912109375,4022.639892578125,0,^GSPC,3988.6666666666665,226438000.0,3994.9983723958335,232651898.33333334,,,,,,,16964.365234375,16980.8828125,16853.380859375,16909.92578125,0,BTC-USD,16492.53125,442369365.3333333,16519.394205729168,453331626.6666667,,,,,,
2022-11-15 15:30:00+00:00,164.94500732421875,165.22000122070312,164.6199951171875,164.72500610351562,1586765,GLD,164.86500040690103,1515908.6666666667,164.93346659342447,1028519.1666666666,,,,,,,4022.840087890625,4025.93994140625,4001.7900390625,4009.360107421875,321799293,^GSPC,3996.4500325520835,240531431.0,3997.9567057291665,241836715.5,,,,,,,16907.666015625,17051.962890625,16893.625,16990.51171875,0,BTC-USD,16723.670247395832,315346944.0,16607.747395833332,344812202.6666667,,,,,,
2022-11-15 16:30:00+00:00,164.72999572753906,164.89999389648438,164.55999755859375,164.76499938964844,806964,GLD,164.8066660563151,1575011.3333333333,164.88096618652344,1048691.0,164.1689198811849,871221.0,,,,,4009.320068359375,4023.010009765625,4007.22998046875,4007.39990234375,251983171,^GSPC,4013.13330078125,191260821.33333334,3997.963338216146,247196744.0,3970.1204528808594,270972140.1666667,,,,,16992.18359375,17032.8359375,16955.365234375,16975.482421875,0,BTC-USD,16958.639973958332,0.0,16676.515625,255270912.0,16957.58251953125,275340458.6666667,,,,
2022-11-15 17:30:00+00:00,164.77000427246094,165.13999938964844,164.60000610351562,165.13999938964844,1074181,GLD,164.87666829427084,1155970.0,164.90763346354166,1162393.5,164.2582950592041,915978.5416666666,,,,,4007.43994140625,4012.159912109375,3967.699951171875,3970.8798828125,262827000,^GSPC,3995.8799641927085,278869821.3333333,3992.2733154296875,252653910.66666666,3972.8608601888022,281923265.1666667,,,,,16983.69921875,17036.81640625,16974.818359375,16996.9140625,0,BTC-USD,16987.636067708332,0.0,16740.083658854168,221184682.66666666,16932.290771484375,235974826.66666666,,,,
2022-11-15 18:30:00+00:00,165.1107940673828,166.22999572753906,164.77000427246094,165.10000610351562,1839022,GLD,165.00166829427084,1240055.6666666667,164.93333435058594,1377982.1666666667,164.35829544067383,898977.0833333334,,,,,3970.8798828125,3996.1298828125,3953.169921875,3990.5,366371000,^GSPC,3989.59326171875,293727057.0,3993.0216471354165,267129244.0,3976.0079447428384,279787680.2916667,,,,,16993.111328125,16997.435546875,16697.466796875,16729.015625,808132608,BTC-USD,16900.470703125,269377536.0,16812.070475260418,292362240.0,16900.583414713543,269647018.6666667,,,,
2022-11-15 19:30:00+00:00,165.11000061035156,165.67999267578125,165.0399932861328,165.5399932861328,912925,GLD,165.25999959309897,1275376.0,165.03333282470703,1425193.6666666667,164.46954536437988,905785.5833333334,,,,,3990.6298828125,4002.18994140625,3980.669921875,3996.77001953125,278800000,^GSPC,3986.0499674479165,302666000.0,3999.5916341145835,246963410.66666666,3979.4621073404946,277328763.625,,,,,16726.685546875,16830.640625,16681.50390625,16830.640625,25276416,BTC-USD,16852.190104166668,277803008.0,16905.4150390625,138901504.0,16860.303955078125,270700202.6666667,,,,
2022-11-15 20:30:00+00:00,165.5449981689453,165.72000122070312,165.452392578125,165.5500030517578,516133,GLD,165.39666748046875,1089360.0,165.13666788736978,1122665.0,164.57787895202637,903176.3333333334,,,,,3996.739990234375,3999.530029296875,3982.35009765625,3991.830078125,357211000,^GSPC,3993.0333658854165,334127333.3333333,3994.4566650390625,306498577.3333333,3982.7221069335938,280442305.2916667,,,,,16829.9375,16880.107421875,16774.474609375,16810.359375,0,BTC-USD,16790.005208333332,277803008.0,16888.820638020832,138901504.0,16843.946858723957,270700202.6666667,,,,
2022-11-16 14:30:00+00:00,165.41000366210938,165.60000610351562,165.02999877929688,165.21400451660156,1030581,GLD,165.4346669514974,819879.6666666666,165.21816762288412,1029967.6666666666,164.6701291402181,918075.4166666666,,,,,3976.820068359375,3983.090087890625,3964.1201171875,3969.75,0,^GSPC,3986.11669921875,212003666.66666666,3987.85498046875,252865361.83333334,3984.6233520507812,269750388.625,,,,,16521.95703125,16551.61328125,16455.20703125,16464.0078125,369672192,BTC-USD,16701.669270833332,131649536.0,16801.069986979168,200513536.0,16807.291748046875,286103210.6666667,,,,
2022-11-16 15:30:00+00:00,165.2100067138672,165.7100067138672,165.2100067138672,165.44000244140625,754097,GLD,165.40133666992188,766937.0,165.3306681315104,1021156.5,164.76304562886557,927875.7916666666,,,,,3969.510009765625,3977.43994140625,3958.570068359375,3970.820068359375,272194972,^GSPC,3977.4667154947915,209801990.66666666,3981.758341471354,256233995.33333334,3985.8079427083335,267732012.45833334,,,,,16470.072265625,16540.88671875,16438.447265625,16455.728515625,90091520,BTC-USD,16576.698567708332,153254570.66666666,16714.4443359375,215528789.33333334,16766.051025390625,289857024.0,,,,
2022-11-16 16:30:00+00:00,165.42999267578125,165.47000122070312,165.0500030517578,165.2899932861328,647668,GLD,165.31466674804688,810782.0,165.3556671142578,950071.0,164.83929506937662,910963.625,,,,,3970.780029296875,3975.080078125,3963.820068359375,3968.860107421875,216332578,^GSPC,3969.81005859375,162842516.66666666,3981.4217122395835,248484925.0,3986.4129435221353,255003286.54166666,,,,,16445.015625,16530.361328125,16430.111328125,16521.96875,107536384,BTC-USD,16480.568359375,189100032.0,16635.286783854168,233451520.0,16704.883219401043,294337706.6666667,,,,
2022-11-16 17:30:00+00:00,165.3000030517578,165.3800048828125,164.97000122070312,165.00999450683594,304184,GLD,165.24666341145834,568649.6666666666,165.34066518147787,694264.6666666666,164.87304496765137,871828.375,,,,,3968.8798828125,3981.97998046875,3967.4599609375,3969.64990234375,195845000,^GSPC,3969.7766927083335,228124183.33333334,3977.9466959635415,220063925.0,3986.0408528645835,263163494.875,,,,,16515.73046875,16590.740234375,16504.87890625,16578.92578125,314249216,BTC-USD,16518.874348958332,170625706.66666666,16610.271809895832,151137621.33333334,16691.049560546875,306868565.3333333,,,,
2022-11-16 18:30:00+00:00,165.0200958251953,165.13999938964844,164.83009338378906,165.13999938964844,214398,GLD,165.14666239420572,388750.0,165.2739995320638,577843.5,164.9272117614746,845319.5,,,,,3969.6201171875,3971.469970703125,3957.580078125,3963.580078125,193458000,^GSPC,3967.3633626302085,201878526.0,3972.4150390625,205840258.33333334,3986.519602457682,254162131.125,,,,,16577.91015625,16615.494140625,16547.818359375,16553.923828125,0,BTC-USD,16551.606119791668,140595200.0,16564.15234375,146924885.33333334,16678.270182291668,306868565.3333333,,,,
2022-11-16 19:30:00+00:00,165.14999389648438,165.2949981689453,165.00999450683594,165.2899932861328,250801,GLD,165.14666239420572,256461.0,165.2306645711263,533621.5,164.96929486592612,835092.0,,,,,3963.64990234375,3968.449951171875,3954.340087890625,3959.449951171875,249724000,^GSPC,3964.2266438802085,213009000.0,3967.018351236979,187925758.33333334,3986.1895955403647,251459964.45833334,,,,,16554.515625,16554.962890625,16488.02734375,16554.962890625,0,BTC-USD,16562.604166666668,104749738.66666667,16521.586263020832,146924885.33333334,16667.778401692707,306868565.3333333,,,,
2022-11-16 20:30:00+00:00,165.29600524902344,165.30999755859375,165.10000610351562,165.16000366210938,315550,GLD,165.19666544596353,260249.66666666666,165.22166442871094,414449.6666666667,165.00098673502603,820172.2083333334,,,,,3959.22998046875,3968.330078125,3955.7099609375,3959.780029296875,373136000,^GSPC,3960.9366861979165,272106000.0,3965.356689453125,250115091.66666666,3985.120849609375,255216839.45833334,,,,,16555.9609375,16581.6875,16534.779296875,16581.6875,0,BTC-USD,16563.524739583332,0.0,16541.199544270832,85312853.33333333,16654.01611328125,306868565.3333333,,,,
2022-11-17 14:30:00+00:00,163.7899932861328,164.10989379882812,163.6699981689453,164.04200744628906,946126,GLD,164.8306681315104,504159.0,164.98866526285806,446454.5,164.98148727416992,846406.125,,,,,3919.260009765625,3926.7099609375,3906.5400390625,3924.8798828125,0,^GSPC,3948.03662109375,207620000.0,3957.699991861979,204749263.0,3982.143758138021,242998256.125,,,,,16499.833984375,16539.095703125,16486.19140625,16516.466796875,0,BTC-USD,16551.0390625,0.0,16551.322591145832,70297600.0,16640.559977213543,306868565.3333333,,,,
2022-11-17 15:30:00+00:00,164.02999877929688,164.02999877929688,163.67999267578125,163.75999450683594,1151488,GLD,164.32066853841147,804388.0,164.7336654663086,530424.5,164.95273717244467,881323.4583333334,,,,,3924.89990234375,3924.949951171875,3908.4599609375,3917.4599609375,250547038,^GSPC,3934.0399576822915,207894346.0,3949.13330078125,210451673.0,3978.9570922851562,239092049.375,,,,,16515.06640625,16677.802734375,16509.8046875,16543.765625,0,BTC-USD,16547.306640625,0.0,16554.955403645832,52374869.333333336,16628.862467447918,306868565.3333333,,,,
2022-11-17 16:30:00+00:00,163.72999572753906,163.76499938964844,163.39999389648438,163.67999267578125,258078,GLD,163.82733154296875,785230.6666666666,164.51199849446616,522740.1666666667,164.91690381368002,872056.375,,,,,3917.5,3941.409912109375,3915.9599609375,3935.510009765625,221932680,^GSPC,3925.949951171875,157493239.33333334,3943.443318684896,214799619.66666666,3976.5945943196616,230492702.70833334,,,,,16546.755859375,16647.896484375,16542.0,16647.896484375,28530688,BTC-USD,16569.376302083332,9510229.333333334,16566.450520833332,4755114.666666667,16627.862386067707,308057344.0,,,,
2022-11-17 17:30:00+00:00,163.6699981689453,163.96499633789062,163.64999389648438,163.9199981689453,579881,GLD,163.78666178385416,663149.0,164.30866495768228,583654.0,164.88002904256186,828556.125,,,,,3935.419921875,3954.330078125,3933.090087890625,3949.219970703125,202969885,^GSPC,3934.0633138020835,225149867.66666666,3941.0499674479165,216384933.83333334,3975.050008138021,238949781.25,,,,,16644.93359375,16672.748046875,16620.3828125,16662.66796875,0,BTC-USD,16618.110026041668,9510229.333333334,16584.574544270832,4755114.666666667,16630.2275390625,218341802.66666666,,,,
2022-11-17 18:30:00+00:00,163.92999267578125,164.0800018310547,163.85000610351562,163.97000122070312,625075,GLD,163.8566640218099,487678.0,164.0886662801107,646033.0,164.8550287882487,816325.3333333334,,,,,3949.320068359375,3953.659912109375,3934.389892578125,3937.469970703125,203280000,^GSPC,3940.7333170572915,209394188.33333334,3937.3866373697915,208644267.16666666,3973.4650065104165,233930125.29166666,,,,,16670.103515625,16706.298828125,16670.103515625,16696.6796875,0,BTC-USD,16669.081380208332,9510229.333333334,16608.194010416668,4755114.666666667,16634.498779296875,185978282.66666666,,,,
2022-11-17 19:30:00+00:00,163.97500610351562,164.04100036621094,163.80999755859375,163.8498992919922,460031,GLD,163.91329956054688,554995.6666666666,163.8703155517578,670113.1666666666,164.81090354919434,785762.4166666666,,,,,3937.56005859375,3939.139892578125,3922.139892578125,3925.929931640625,247419000,^GSPC,3937.5399576822915,217889628.33333334,3931.7449544270835,187691433.83333334,3970.7283325195312,233127150.70833334,,,,,16695.83203125,16697.046875,16636.15234375,16636.15234375,0,BTC-USD,16665.166666666668,0.0,16617.271484375,4755114.666666667,16641.822102864582,158848426.66666666,,,,
2022-11-17 20:30:00+00:00,163.85000610351562,163.97000122070312,163.8350067138672,163.9499969482422,443414,GLD,163.92329915364584,509506.6666666667,163.85498046875,586327.8333333334,164.7638200124105,775657.4583333334,,,,,3925.8798828125,3948.5,3925.199951171875,3947.6201171875,325948000,^GSPC,3937.0066731770835,258882333.33333334,3935.5349934895835,242016100.5,3968.2391662597656,237549025.70833334,,,,,16632.681640625,16679.515625,16625.849609375,16679.515625,118937600,BTC-USD,16670.782552083332,39645866.666666664,16644.4462890625,24578048.0,16646.682210286457,141418837.33333334,,,,
2022-11-18 14:30:00+00:00,163.3800048828125,163.55999755859375,162.8800048828125,163.48500061035156,1115786,GLD,163.76163228352866,673077.0,163.80914815266928,580377.5,164.70152854919434,805816.625,,,,,3966.389892578125,3979.889892578125,3948.449951171875,3958.199951171875,0,^GSPC,3943.9166666666665,191122333.33333334,3942.324991861979,200258260.83333334,3966.288330078125,227962192.375,,,,,16752.466796875,16772.376953125,16689.646484375,16702.6171875,104812544,BTC-USD,16672.76171875,74583381.33333333,16670.921549479168,42046805.333333336,16650.311848958332,137264469.33333334,,,,
2022-11-18 15:30:00+00:00,163.47000122070312,163.69000244140625,163.36000061035156,163.52000427246094,622020,GLD,163.65166727701822,727073.3333333334,163.78248341878256,641034.5,164.64212036132812,809005.375,,,,,3958.2099609375,3963.050048828125,3945.81005859375,3959.919921875,243676049,^GSPC,3955.2466634114585,189874683.0,3946.393310546875,203882155.66666666,3965.201243082682,226468736.08333334,,,,,16704.357421875,16704.357421875,16650.4921875,16687.564453125,0,BTC-USD,16689.899088541668,74583381.33333333,16677.532877604168,37291690.666666664,16666.581420898438,121386666.66666667,,,,
2022-11-18 16:30:00+00:00,163.52000427246094,163.55999755859375,162.9199981689453,163.07000732421875,308788,GLD,163.35833740234375,682198.0,163.64081827799478,595852.3333333334,164.56420389811197,795635.875,,,,,3959.97998046875,3964.300048828125,3935.97998046875,3943.5,214907052,^GSPC,3953.873291015625,152861033.66666666,3945.439982096354,205871683.5,3964.6241556803384,218765071.58333334,,,,,16688.98828125,16709.50390625,16649.814453125,16654.833984375,0,BTC-USD,16681.671875,34937514.666666664,16676.227213541668,37291690.666666664,16682.59228515625,81968298.66666667,,,,
2022-11-18 17:30:00+00:00,163.05499267578125,163.1750030517578,162.9499969482422,163.16000366210938,219056,GLD,163.25000508626303,383288.0,163.50581868489584,528182.5,164.49045435587564,707625.5,,,,,3943.530029296875,3952.409912109375,3937.330078125,3952.300048828125,179641113,^GSPC,3951.9066569010415,212741404.66666666,3947.911661783854,201931869.0,3961.693328857422,226250117.95833334,,,,,16654.625,16657.03125,16581.939453125,16588.783203125,0,BTC-USD,16643.727213541668,0.0,16658.244466145832,37291690.666666664,16669.211344401043,81968298.66666667,,,,
2022-11-18 18:30:00+00:00,163.16000366210938,163.16000366210938,162.72000122070312,162.8350067138672,215234,GLD,163.02167256673178,247692.66666666666,163.336669921875,487383.0,164.41170438130698,650478.375,,,,,3952.22998046875,3953.159912109375,3939.409912109375,3949.469970703125,183284000,^GSPC,3948.42333984375,192610721.66666666,3951.835001627604,191242702.33333334,3959.1979064941406,220478647.41666666,,,,,16589.38671875,16601.5,16564.611328125,16578.494140625,0,BTC-USD,16607.370442708332,0.0,16648.634765625,37291690.666666664,16652.0439453125,81968298.66666667,,,,
2022-11-18 19:30:00+00:00,162.80999755859375,162.88169860839844,162.67999267578125,162.8350067138672,563986,GLD,162.9433390299479,332758.6666666667,163.15083821614584,507478.3333333333,164.33128801981607,640354.2916666666,,,,,3949.469970703125,3963.919921875,3945.14990234375,3963.889892578125,225194000,^GSPC,3955.219970703125,196039704.33333334,3954.546630859375,174450369.0,3957.3849894205728,219362431.95833334,,,,,16579.1328125,16615.16796875,16578.587890625,16615.16796875,35485696,BTC-USD,16594.1484375,11828565.333333334,16637.91015625,23383040.0,16637.030843098957,83446869.33333333,,,,
2022-11-18 20:30:00+00:00,162.8350067138672,162.89999389648438,162.72500610351562,162.77000427246094,828561,GLD,162.81333923339844,535927.0,163.03167215983072,459607.5,164.2325382232666,630120.125,,,,,3963.85009765625,3974.8701171875,3957.06005859375,3967.1201171875,350361000,^GSPC,3960.1599934895835,252946333.33333334,3956.0333251953125,232843869.0,3957.2283325195312,223009681.95833334,,,,,16622.05859375,16655.912109375,16622.05859375,16632.751953125,148996096,BTC-USD,16608.8046875,61493930.666666664,16626.265950520832,30746965.333333332,16621.857421875,89655040.0,,,,
2022-11-21 14:30:00+00:00,162.44000244140625,162.5,161.61000061035156,161.6999969482422,1592800,GLD,162.43500264485678,995115.6666666666,162.72833760579428,621404.1666666666,164.09087117513022,619860.875,,,,,3956.22998046875,3962.0,3940.989990234375,3944.1298828125,0,^GSPC,3958.3799641927085,191851666.66666666,3953.401652018229,192231194.16666666,3955.2962443033853,207744223.625,,,,,16164.8359375,16216.1884765625,16154.259765625,16173.240234375,589680640,BTC-USD,16473.720052083332,258054144.0,16540.545247395832,129027072.0,16598.700113932293,80552874.66666667,,,,
